order_item_id,topping_id,topping_quantity
51141,9,regular
51142,4,heavy
51143,4,light
51144,4,heavy
51144,9,heavy
51145,4,regular
51146,4,regular
51146,9,light
51147,4,light
51148,4,regular
51149,4,heavy
51150,1,regular
51150,4,heavy
51151,4,heavy
51152,4,regular
51153,4,light
51153,9,heavy
51154,4,regular
51155,4,light
51156,1,heavy
51156,4,heavy
51157,4,regular
51157,9,light
51158,4,light
51159,4,regular
51160,4,heavy
51161,1,light
51161,4,heavy
51162,4,regular
51163,4,heavy
51163,9,light
51164,4,light
51165,4,light
51165,9,regular
51166,4,regular
51166,9,light
51167,4,light
51168,4,heavy
51168,9,heavy
51169,1,light
51169,4,light
51170,4,heavy
51171,1,regular
51171,4,regular
51172,4,heavy
51172,9,regular
51173,4,regular
51174,4,heavy
51174,9,regular
51175,4,regular
51176,4,light
51177,4,regular
51177,9,heavy
51178,1,heavy
51178,4,heavy
51179,4,light
51179,9,regular
51180,1,regular
51180,4,light
51181,4,heavy
51181,9,heavy
51182,4,light
51183,4,light
51184,4,heavy
51184,9,light
51185,4,light
51186,1,regular
51186,4,light
51187,1,heavy
51187,4,heavy
51188,4,light
51189,4,regular
51190,1,regular
51190,4,light
51191,4,regular
51192,4,regular
51193,1,heavy
51193,4,heavy
51194,4,light
51195,1,regular
51195,4,light
51196,4,light
51196,9,regular
51197,4,heavy
51197,9,light
51198,4,heavy
51199,4,heavy
51200,4,light
51201,4,heavy
51202,4,heavy
51202,9,regular
51203,4,light
51204,4,heavy
51205,4,light
51206,4,regular
51207,1,light
51207,4,regular
51208,4,heavy
51209,4,heavy
51209,9,light
51210,4,heavy
51210,9,light
51211,4,light
51211,9,light
51212,4,light
51212,9,regular
51213,4,regular
51214,4,regular
51215,4,heavy
51215,9,heavy
51216,4,regular
51216,9,heavy
51217,4,light
51217,9,heavy
51218,4,light
51219,4,heavy
51220,4,heavy
51221,4,regular
51222,1,heavy
51222,4,light
51223,4,light
51224,4,light
51224,9,heavy
51225,4,heavy
51226,4,heavy
51227,4,light
51228,1,regular
51228,4,regular
51229,4,light
51230,4,light
51231,4,light
51232,4,heavy
51233,1,heavy
51233,4,heavy
51234,4,heavy
51235,4,light
51236,4,regular
51236,9,light
51237,4,light
51238,4,light
51239,4,heavy
51240,4,heavy
51241,4,heavy
51242,4,heavy
51243,4,light
51244,4,heavy
51244,9,heavy
51245,4,regular
51245,9,light
51246,4,light
51247,4,heavy
51248,4,light
51248,9,heavy
51249,4,regular
51250,4,light
51250,9,heavy
51251,4,light
51252,4,regular
51253,4,regular
51254,4,heavy
51254,9,heavy
51255,4,light
51256,1,heavy
51256,4,regular
51257,4,light
51258,4,light
51259,4,light
51260,4,regular
51260,9,regular
51261,4,light
51262,4,light
51263,4,light
51264,4,regular
51265,1,heavy
51265,4,light
51266,1,regular
51266,4,regular
51267,4,light
51268,4,heavy
51269,1,light
51269,4,regular
51270,4,heavy
51271,4,light
51272,4,light
51273,4,light
51273,9,light
51274,4,light
51275,4,regular
51276,4,regular
51277,4,heavy
51278,4,heavy
51279,4,regular
51280,4,heavy
51280,9,regular
51281,4,light
51281,9,heavy
51282,4,regular
51283,1,regular
51283,4,light
51284,4,light
51285,1,light
51285,4,regular
51286,1,light
51286,4,heavy
51287,4,heavy
51288,4,light
51288,9,regular
51289,4,regular
51290,4,heavy
51290,9,light
51291,4,regular
51292,1,regular
51292,4,light
51293,4,heavy
51294,4,light
51295,4,heavy
51296,4,heavy
51297,1,light
51297,4,light
51298,4,heavy
51299,4,light
51300,4,heavy
51300,9,light
51301,4,light
51301,9,regular
51302,4,heavy
51302,9,light
51303,4,regular
51303,9,heavy
51304,4,regular
51305,1,light
51305,4,heavy
51306,4,regular
51307,4,regular
51308,4,regular
51309,4,regular
51310,4,regular
51311,4,light
51311,9,regular
51312,4,light
51313,1,light
51313,4,light
51314,4,regular
51314,9,regular
51315,4,light
51316,4,regular
51317,4,heavy
51317,9,light
51318,4,heavy
51318,9,light
51319,4,light
51320,4,light
51321,4,light
51322,4,light
51322,9,light
51323,4,heavy
51323,9,heavy
51324,4,regular
51325,4,regular
51325,9,light
51326,1,heavy
51326,4,regular
51327,4,heavy
51328,4,light
51329,1,light
51329,4,heavy
51330,4,light
51331,4,regular
51332,4,light
51333,1,light
51333,4,regular
51334,4,light
51334,9,light
51335,4,regular
51335,9,regular
51336,4,heavy
51337,4,regular
51338,4,regular
51338,9,light
51339,1,regular
51339,4,heavy
51340,4,heavy
51340,9,heavy
51341,4,heavy
51342,4,regular
51343,4,regular
51344,1,heavy
51344,4,heavy
51345,4,light
51345,9,regular
51346,1,regular
51346,4,heavy
51347,4,heavy
51348,4,heavy
51349,1,heavy
51349,4,light
51350,4,light
51350,9,regular
51351,4,heavy
51352,1,regular
51352,4,light
51353,4,heavy
51354,4,heavy
51355,4,heavy
51356,4,light
51356,9,heavy
51357,4,regular
51358,4,heavy
51359,4,heavy
51360,4,heavy
51360,9,light
51361,4,light
51362,1,light
51362,4,heavy
51363,4,heavy
51364,4,regular
51365,4,regular
51366,4,light
51366,9,heavy
51367,4,heavy
51368,4,heavy
51368,9,light
51369,4,regular
51370,4,light
51371,4,light
51372,4,regular
51373,4,light
51373,9,heavy
51374,4,heavy
51375,1,heavy
51375,4,regular
51376,4,light
51377,4,heavy
51378,4,light
51378,9,regular
51379,4,regular
51380,4,heavy
51380,9,regular
51381,4,light
51382,4,light
51383,4,light
51384,4,light
51384,9,light
51385,4,heavy
51386,4,light
51386,9,regular
51387,4,light
51388,1,regular
51388,4,heavy
51389,4,regular
51390,4,light
51391,1,light
51391,4,heavy
51392,4,heavy
51392,9,heavy
51393,4,heavy
51394,4,light
51395,4,light
51395,9,regular
51396,4,heavy
51396,9,regular
51397,4,light
51398,1,heavy
51398,4,light
51399,4,heavy
51400,4,light
51401,4,regular
51402,1,heavy
51402,4,light
51403,4,light
51404,4,regular
51405,4,regular
51406,1,regular
51406,4,heavy
51407,4,heavy
51407,9,heavy
51408,4,heavy
51409,4,regular
51410,4,light
51410,9,light
51411,4,heavy
51412,1,regular
51412,4,heavy
51413,4,heavy
51414,4,light
51415,4,light
51415,9,regular
51416,4,regular
51417,4,heavy
51418,4,light
51419,4,light
51420,4,heavy
51421,4,light
51422,4,light
51423,1,regular
51423,4,regular
51424,4,regular
51425,4,regular
51425,9,heavy
51426,4,regular
51426,9,regular
51427,4,light
51427,9,heavy
51428,4,light
51429,4,heavy
51429,9,heavy
51430,1,light
51430,4,heavy
51431,4,heavy
51432,4,light
51433,4,regular
51434,4,heavy
51435,1,regular
51435,4,light
51436,1,regular
51436,4,heavy
51437,4,regular
51438,1,light
51438,4,heavy
51439,4,heavy
51439,9,light
51440,4,light
51441,4,light
51441,9,light
51442,4,light
51443,4,heavy
51443,9,light
51444,4,light
51445,1,heavy
51445,4,regular
51446,4,heavy
51447,4,regular
51448,4,light
51449,4,regular
51450,4,heavy
51451,4,regular
51452,4,heavy
51453,4,light
51453,9,regular
51454,1,heavy
51454,4,regular
51455,4,regular
51456,4,regular
51457,4,heavy
51458,4,heavy
51459,4,heavy
51460,4,light
51461,4,heavy
51462,4,regular
51463,4,regular
51464,4,regular
51465,4,heavy
51465,9,light
51466,4,heavy
51467,4,heavy
51468,4,light
51468,9,light
51469,4,light
51470,4,regular
51471,4,heavy
51471,9,heavy
51472,4,light
51473,1,heavy
51473,4,heavy
51474,4,regular
51475,4,light
51475,9,heavy
51476,1,light
51476,4,regular
51477,4,heavy
51477,9,light
51478,4,regular
51479,4,light
51479,9,light
51480,4,heavy
51481,4,regular
51481,9,regular
51482,4,regular
51483,4,light
51484,1,light
51484,4,heavy
51485,4,light
51486,4,heavy
51487,4,regular
51488,4,heavy
51488,9,light
51489,4,heavy
51490,4,regular
51491,1,heavy
51491,4,light
51492,4,heavy
51492,9,regular
51493,4,light
51493,9,regular
51494,4,light
51495,4,heavy
51496,4,regular
51496,9,regular
51497,4,heavy
51497,9,heavy
51498,4,regular
51499,4,light
51500,4,heavy
51501,4,heavy
51502,4,regular
51503,1,heavy
51503,4,heavy
51504,4,light
51505,4,light
51506,1,light
51506,4,light
51507,4,light
51508,4,regular
51509,4,heavy
51510,4,regular
51511,4,regular
51511,9,heavy
51512,4,heavy
51513,1,light
51513,4,regular
51514,4,heavy
51515,4,heavy
51516,1,light
51516,4,heavy
51517,1,light
51517,4,regular
51518,4,light
51518,9,regular
51519,1,heavy
51519,4,heavy
51520,4,regular
51521,4,heavy
51522,4,heavy
51522,9,heavy
51523,4,heavy
51523,9,light
51524,4,heavy
51525,4,heavy
51526,4,regular
51527,4,heavy
51528,4,heavy
51529,1,heavy
51529,4,regular
51530,1,light
51530,4,light
51531,4,regular
51532,1,light
51532,4,light
51533,4,light
51534,1,light
51534,4,light
51535,4,regular
51536,4,heavy
51537,4,light
51538,4,heavy
51538,9,heavy
51539,4,regular
51539,9,heavy
51540,4,light
51541,4,regular
51542,4,light
51543,4,regular
51543,9,light
51544,4,regular
51545,4,light
51545,9,heavy
51546,1,regular
51546,4,light
51547,4,light
51548,4,regular
51549,4,regular
51550,4,light
51550,9,light
51551,4,light
51552,4,regular
51553,4,regular
51554,4,heavy
51555,4,light
51556,4,light
51557,4,heavy
51557,9,light
51558,1,regular
51558,4,heavy
51559,1,light
51559,4,heavy
51560,4,heavy
51561,4,regular
51562,4,light
51562,9,regular
51563,4,light
51564,4,heavy
51565,4,light
51566,4,heavy
51567,4,heavy
51568,4,light
51569,4,heavy
51569,9,light
51570,4,heavy
51570,9,heavy
51571,4,heavy
51572,4,regular
51572,9,regular
51573,4,regular
51574,4,regular
51575,4,light
51576,4,light
51577,4,heavy
51577,9,heavy
51578,4,heavy
51579,4,regular
51580,4,light
51581,4,regular
51582,4,light
51583,4,heavy
51584,4,heavy
51585,4,light
51586,1,regular
51586,4,heavy
51587,4,light
51588,4,regular
51588,9,regular
51589,4,heavy
51590,4,heavy
51591,1,light
51591,4,light
51592,4,regular
51593,4,light
51593,9,regular
51594,1,regular
51594,4,heavy
51595,4,heavy
51596,4,heavy
51597,4,heavy
51597,9,light
51598,4,heavy
51599,4,heavy
51599,9,heavy
51600,1,heavy
51600,4,regular
51601,4,heavy
51602,1,heavy
51602,4,light
51603,4,light
51604,4,heavy
51604,9,regular
51605,4,heavy
51606,1,heavy
51606,4,regular
51607,4,light
51607,9,light
51608,4,heavy
51609,4,light
51610,4,heavy
51610,9,heavy
51611,4,regular
51612,4,heavy
51612,9,light
51613,4,regular
51614,4,regular
51615,4,regular
51616,4,regular
51616,9,regular
51617,4,regular
51618,4,regular
51618,9,regular
51619,4,light
51620,4,heavy
51620,9,regular
51621,4,light
51622,4,regular
51623,4,heavy
51624,4,regular
51625,4,heavy
51625,9,heavy
51626,4,regular
51627,4,light
51628,4,heavy
51628,9,heavy
51629,4,light
51629,9,light
51630,4,regular
51631,4,regular
51632,1,light
51632,4,heavy
51633,4,heavy
51634,1,light
51634,4,light
51635,4,regular
51636,4,heavy
51637,4,heavy
51637,9,regular
51638,4,regular
51639,4,light
51640,4,heavy
51641,4,light
51641,9,regular
51642,4,regular
51643,4,regular
51644,4,light
51645,4,light
51645,9,light
51646,4,regular
51647,4,regular
51648,4,regular
51649,1,light
51649,4,regular
51650,4,heavy
51651,4,light
51651,9,heavy
51652,4,heavy
51652,9,regular
51653,4,heavy
51654,4,light
51654,9,light
51655,1,light
51655,4,regular
51656,4,heavy
51656,9,light
51657,1,regular
51657,4,light
51658,4,regular
51658,9,regular
51659,4,heavy
51660,1,heavy
51660,4,light
51661,4,light
51662,4,regular
51663,1,light
51663,4,light
51664,4,heavy
51665,4,regular
51666,4,light
51667,4,regular
51668,4,heavy
51669,4,regular
51669,9,light
51670,4,light
51671,4,heavy
51672,4,regular
51673,1,light
51673,4,light
51674,4,regular
51674,9,heavy
51675,4,heavy
51676,4,heavy
51677,4,regular
51677,9,heavy
51678,4,light
51679,4,heavy
51680,4,regular
51680,9,regular
51681,4,regular
51682,4,regular
51683,1,heavy
51683,4,heavy
51684,4,regular
51685,1,heavy
51685,4,heavy
51686,4,light
51686,9,regular
51687,4,regular
51688,1,regular
51688,4,heavy
51689,4,heavy
51690,4,light
51691,4,heavy
51692,4,light
51693,4,heavy
51694,4,light
51695,4,regular
51695,9,light
51696,4,heavy
51697,1,light
51697,4,light
51698,4,light
51699,4,light
51700,4,heavy
51700,9,regular
51701,4,light
51702,4,light
51702,9,light
51703,4,regular
51704,4,regular
51705,4,regular
51706,4,heavy
51707,1,heavy
51707,4,light
51708,4,heavy
51708,9,light
51709,4,light
51709,9,heavy
51710,4,regular
51711,4,regular
51712,4,regular
51713,4,heavy
51713,9,light
51714,4,regular
51715,4,heavy
51715,9,regular
51716,4,light
51717,4,heavy
51718,4,regular
51719,4,heavy
51719,9,heavy
51720,1,light
51720,4,light
51721,4,regular
51721,9,heavy
51722,4,regular
51722,9,heavy
51723,1,regular
51723,4,regular
51724,4,regular
51725,4,light
51726,4,regular
51727,4,heavy
51727,9,heavy
51728,4,regular
51729,4,heavy
51730,4,light
51730,9,regular
51731,4,regular
51732,4,heavy
51733,4,regular
51733,9,regular
51734,4,regular
51734,9,regular
51735,4,light
51736,1,regular
51736,4,regular
51737,4,regular
51738,4,light
51738,9,heavy
51739,4,heavy
51740,4,heavy
51741,4,regular
51742,1,heavy
51742,4,heavy
51743,1,heavy
51743,4,light
51744,4,light
51745,4,regular
51746,4,light
51747,1,heavy
51747,4,regular
51748,4,light
51748,9,heavy
51749,4,light
51750,4,heavy
51750,9,heavy
51751,1,heavy
51751,4,regular
51752,4,heavy
51752,9,regular
51753,4,light
51754,4,heavy
51755,4,light
51756,4,heavy
51757,4,regular
51758,4,light
51758,9,regular
51759,1,heavy
51759,4,regular
51760,1,light
51760,4,heavy
51761,4,light
51761,9,light
51762,4,light
51763,1,heavy
51763,4,heavy
51764,4,light
51765,4,regular
51766,1,heavy
51766,4,regular
51767,4,regular
51768,4,regular
51768,9,light
51769,1,heavy
51769,4,regular
51770,4,regular
51771,4,light
51772,4,heavy
51773,4,light
51774,4,light
51775,4,heavy
51776,4,light
51777,4,regular
51778,4,light
51778,9,light
51779,4,heavy
51780,4,heavy
51781,4,heavy
51782,4,regular
51783,4,regular
51784,4,regular
51785,4,regular
51785,9,heavy
51786,4,regular
51787,4,regular
51788,4,light
51789,4,heavy
51790,4,light
51791,4,regular
51792,4,regular
51793,4,light
51794,4,light
51795,4,heavy
51796,4,heavy
51797,4,light
51797,9,heavy
51798,4,light
51799,1,heavy
51799,4,heavy
51800,4,light
51800,9,regular
51801,4,regular
51802,4,heavy
51803,4,light
51804,4,light
51804,9,regular
51805,4,regular
51806,1,heavy
51806,4,heavy
51807,1,heavy
51807,4,regular
51808,1,light
51808,4,regular
51809,4,heavy
51810,4,heavy
51811,4,light
51812,4,light
51813,4,light
51814,4,heavy
51815,4,regular
51816,4,regular
51816,9,light
51817,1,heavy
51817,4,heavy
51818,1,light
51818,4,regular
51819,4,light
51819,9,light
51820,4,light
51821,4,light
51822,4,light
51823,1,regular
51823,4,light
51824,4,regular
51825,4,regular
51825,9,heavy
51826,4,heavy
51827,4,heavy
51828,1,heavy
51828,4,regular
51829,4,heavy
51830,4,regular
51831,4,regular
51832,4,heavy
51833,4,regular
51834,4,regular
51835,4,regular
51836,4,light
51837,4,light
51838,4,light
51839,4,light
51840,4,light
51840,9,heavy
51841,4,heavy
51842,4,heavy
51843,1,regular
51843,4,light
51844,4,heavy
51844,9,heavy
51845,4,regular
51846,4,light
51846,9,light
51847,4,regular
51848,4,heavy
51848,9,regular
51849,1,regular
51849,4,light
51850,1,heavy
51850,4,heavy
51851,4,heavy
51851,9,regular
51852,4,regular
51853,4,heavy
51854,4,regular
51855,4,heavy
51856,4,regular
51856,9,light
51857,1,heavy
51857,4,regular
51858,4,regular
51859,4,heavy
51860,4,heavy
51861,4,regular
51861,9,heavy
51862,4,light
51863,4,regular
51864,4,heavy
51865,4,heavy
51866,4,heavy
51867,1,light
51867,4,regular
51868,4,regular
51869,4,regular
51870,4,heavy
51870,9,light
51871,4,heavy
51871,9,heavy
51872,4,light
51873,4,light
51874,4,light
51875,4,light
51875,9,light
51876,4,heavy
51877,4,regular
51878,4,light
51879,1,light
51879,4,light
51880,4,regular
51881,4,heavy
51881,9,regular
51882,4,regular
51883,1,heavy
51883,4,regular
51884,1,light
51884,4,heavy
51885,4,regular
51886,4,heavy
51887,4,heavy
51888,4,regular
51889,4,light
51890,4,heavy
51890,9,light
51891,4,light
51892,4,light
51893,4,regular
51894,1,light
51894,4,heavy
51895,4,regular
51896,4,regular
51897,4,heavy
51897,9,light
51898,4,light
51899,4,light
51900,4,heavy
51901,1,heavy
51901,4,regular
51902,4,regular
51902,9,light
51903,4,regular
51904,4,light
51904,9,light
51905,4,heavy
51906,4,light
51907,1,heavy
51907,4,regular
51908,4,heavy
51909,4,heavy
51910,4,light
51910,9,light
51911,4,heavy
51912,1,heavy
51912,4,light
51913,4,regular
51914,4,light
51915,4,light
51916,4,light
51917,4,heavy
51917,9,light
51918,1,regular
51918,4,light
51919,1,regular
51919,4,heavy
51920,1,regular
51920,4,heavy
51921,4,light
51922,4,heavy
51922,9,heavy
51923,4,light
51924,4,heavy
51925,4,light
51926,1,heavy
51926,4,regular
51927,4,heavy
51928,1,heavy
51928,4,light
51929,4,regular
51929,9,light
51930,4,light
51931,4,light
51931,9,heavy
51932,4,regular
51933,1,regular
51933,4,light
51934,1,light
51934,4,regular
51935,4,light
51935,9,heavy
51936,4,heavy
51937,1,regular
51937,4,heavy
51938,4,heavy
51938,9,regular
51939,4,heavy
51940,4,regular
51941,1,light
51941,4,heavy
51942,4,regular
51943,4,light
51944,4,regular
51945,1,light
51945,4,regular
51946,4,regular
51947,4,light
51947,9,regular
51948,4,regular
51949,4,regular
51950,4,light
51951,4,regular
51952,4,heavy
51953,1,heavy
51953,4,heavy
51954,4,light
51955,4,light
51956,4,heavy
51957,4,heavy
51958,1,heavy
51958,4,heavy
51959,1,heavy
51959,4,regular
51960,1,regular
51960,4,regular
51961,4,heavy
51962,4,heavy
51963,4,regular
51964,4,regular
51965,4,light
51966,4,heavy
51967,1,regular
51967,4,heavy
51968,4,regular
51969,4,regular
51969,9,heavy
51970,4,light
51970,9,regular
51971,4,light
51972,4,heavy
51973,4,heavy
51973,9,light
51974,1,heavy
51974,4,light
51975,1,regular
51975,4,heavy
51976,4,heavy
51977,4,light
51978,4,regular
51979,4,heavy
51980,1,regular
51980,4,regular
51981,4,light
51982,4,light
51982,9,regular
51983,4,heavy
51984,4,regular
51985,4,light
51986,4,light
51987,4,regular
51988,4,regular
51989,4,light
51990,4,regular
51991,4,light
51992,4,regular
51993,4,regular
51993,9,light
51994,4,heavy
51995,4,regular
51996,4,regular
51997,4,heavy
51998,4,regular
51999,4,regular
52000,4,light
52001,4,regular
52001,9,heavy
52002,4,light
52003,4,regular
52004,4,light
52005,4,regular
52005,9,regular
52006,4,regular
52007,1,regular
52007,4,regular
52008,4,light
52009,4,light
52009,9,heavy
52010,4,light
52010,9,light
52011,4,light
52012,4,heavy
52012,9,light
52013,4,light
52014,4,regular
52015,4,light
52016,1,heavy
52016,4,light
52017,4,heavy
52018,4,heavy
52018,9,regular
52019,1,light
52019,4,light
52020,4,heavy
52021,4,heavy
52022,4,heavy
52023,4,regular
52024,1,regular
52024,4,light
52025,4,regular
52026,4,light
52027,4,heavy
52027,9,regular
52028,4,heavy
52029,4,regular
52030,4,regular
52031,4,light
52032,4,heavy
52032,9,light
52033,4,regular
52034,4,regular
52034,9,light
52035,4,heavy
52035,9,light
52036,1,regular
52036,4,regular
52037,4,light
52037,9,regular
52038,4,heavy
52039,4,heavy
52040,4,regular
52041,4,heavy
52042,4,regular
52043,1,regular
52043,4,heavy
52044,1,light
52044,4,regular
52045,4,heavy
52046,1,heavy
52046,4,regular
52047,4,regular
52048,4,regular
52049,1,light
52049,4,heavy
52050,1,light
52050,4,regular
52051,4,regular
52052,4,regular
52053,4,heavy
52053,9,regular
52054,4,regular
52054,9,heavy
52055,4,regular
52055,9,heavy
52056,4,heavy
52057,4,regular
52057,9,heavy
52058,1,regular
52058,4,light
52059,4,light
52059,9,light
52060,4,heavy
52061,4,heavy
52062,4,heavy
52063,4,light
52064,1,heavy
52064,4,regular
52065,4,heavy
52066,4,heavy
52066,9,regular
52067,4,light
52068,4,heavy
52069,4,heavy
52070,4,regular
52071,4,heavy
52072,4,light
52073,1,heavy
52073,4,light
52074,1,heavy
52074,4,regular
52075,4,light
52075,9,heavy
52076,4,regular
52076,9,light
52077,4,regular
52078,4,light
52078,9,heavy
52079,1,light
52079,4,heavy
52080,4,heavy
52081,4,regular
52082,1,light
52082,4,regular
52083,4,heavy
52084,4,heavy
52084,9,light
52085,4,heavy
52086,4,heavy
52087,4,regular
52088,4,heavy
52089,4,regular
52090,4,light
52090,9,light
52091,4,heavy
52092,4,light
52093,1,light
52093,4,heavy
52094,4,heavy
52094,9,heavy
52095,4,heavy
52095,9,light
52096,4,light
52096,9,light
52097,4,light
52098,4,light
52099,4,heavy
52099,9,regular
52100,4,light
52100,9,heavy
52101,4,regular
52102,4,light
52103,4,light
52104,4,regular
52105,4,heavy
52106,4,light
52107,4,heavy
52108,4,heavy
52109,4,regular
52109,9,light
52110,4,heavy
52110,9,regular
52111,4,regular
52112,4,light
52112,9,heavy
52113,1,light
52113,4,regular
52114,4,regular
52114,9,light
52115,1,regular
52115,4,heavy
52116,4,light
52116,9,heavy
52117,4,regular
52118,4,heavy
52119,4,light
52119,9,light
52120,1,light
52120,4,heavy
52121,4,heavy
52122,1,heavy
52122,4,light
52123,4,light
52124,4,light
52125,4,light
52126,4,light
52126,9,light
52127,4,heavy
52128,4,heavy
52129,4,light
52130,4,light
52130,9,light
52131,4,regular
52132,4,light
52133,1,regular
52133,4,light
52134,4,heavy
52135,4,regular
52136,1,heavy
52136,4,light
52137,4,light
52137,9,heavy
52138,4,light
52139,4,heavy
52139,9,light
52140,4,heavy
52140,9,light
52141,4,light
52142,1,regular
52142,4,regular
52143,1,regular
52143,4,light
52144,1,regular
52144,4,heavy
52145,4,heavy
52145,9,regular
52146,4,regular
52147,4,light
52147,9,regular
52148,1,light
52148,4,light
52149,4,heavy
52150,4,regular
52151,4,regular
52152,4,light
52153,4,light
52153,9,light
52154,4,regular
52155,4,regular
52156,4,light
52157,4,regular
52158,4,light
52158,9,light
52159,4,regular
52160,4,regular
52161,4,heavy
52162,4,heavy
52163,4,regular
52164,4,heavy
52164,9,light
52165,4,heavy
52166,4,light
52167,4,regular
52167,9,light
52168,4,light
52168,9,regular
52169,4,light
52170,4,light
52171,1,light
52171,4,regular
52172,4,heavy
52172,9,light
52173,4,regular
52174,4,regular
52174,9,heavy
52175,4,heavy
52176,4,regular
52177,4,heavy
52177,9,regular
52178,4,light
52178,9,heavy
52179,4,regular
52180,4,heavy
52181,1,light
52181,4,regular
52182,4,regular
52183,4,heavy
52184,4,regular
52185,4,heavy
52186,4,heavy
52187,4,heavy
52188,4,light
52189,1,heavy
52189,4,heavy
52190,4,light
52190,9,heavy
52191,1,regular
52191,4,regular
52192,4,light
52192,9,heavy
52193,4,light
52194,4,light
52195,4,heavy
52196,4,light
52197,4,light
52198,1,heavy
52198,4,light
52199,1,heavy
52199,4,regular
52200,4,light
52201,1,light
52201,4,regular
52202,4,light
52202,9,heavy
52203,4,light
52204,4,heavy
52204,9,heavy
52205,4,light
52205,9,regular
52206,1,heavy
52206,4,regular
52207,4,light
52207,9,heavy
52208,4,heavy
52209,4,light
52209,9,heavy
52210,4,heavy
52211,4,light
52212,4,light
52213,4,heavy
52214,1,regular
52214,4,regular
52215,4,light
52216,4,regular
52217,4,regular
52218,4,light
52218,9,light
52219,1,heavy
52219,4,regular
52220,4,light
52221,4,regular
52222,4,light
52223,4,heavy
52224,4,regular
52225,1,regular
52225,4,light
52226,4,heavy
52227,4,regular
52228,1,light
52228,4,heavy
52229,4,light
52230,4,heavy
52231,1,light
52231,4,light
52232,4,light
52233,4,regular
52234,4,heavy
52235,4,light
52236,4,heavy
52236,9,light
52237,4,regular
52237,9,heavy
52238,4,heavy
52239,4,regular
52240,4,light
52241,4,light
52242,4,heavy
52243,1,light
52243,4,light
52244,4,light
52245,4,heavy
52245,9,regular
52246,4,light
52246,9,heavy
52247,4,heavy
52248,4,regular
52249,4,regular
52250,4,light
52251,4,regular
52251,9,light
52252,4,light
52253,4,light
52254,1,light
52254,4,light
52255,4,heavy
52256,1,heavy
52256,4,light
52257,4,light
52258,4,regular
52259,4,regular
52259,9,heavy
52260,4,light
52260,9,light
52261,4,light
52262,4,heavy
52263,4,heavy
52264,4,light
52265,4,light
52265,9,heavy
52266,4,heavy
52266,9,light
52267,4,heavy
52268,4,light
52269,4,regular
52269,9,light
52270,4,regular
52271,4,light
52272,4,regular
52272,9,heavy
52273,1,heavy
52273,4,light
52274,4,heavy
52275,4,heavy
52275,9,light
52276,4,heavy
52277,4,heavy
52278,4,heavy
52278,9,light
52279,4,light
52280,4,regular
52280,9,heavy
52281,1,light
52281,4,light
52282,4,light
52282,9,heavy
52283,1,light
52283,4,regular
52284,4,heavy
52285,4,heavy
52286,4,light
52287,4,regular
52288,4,heavy
52288,9,light
52289,4,regular
52290,4,light
52290,9,regular
52291,4,heavy
52292,4,regular
52292,9,heavy
52293,1,heavy
52293,4,regular
52294,4,light
52294,9,regular
52295,1,regular
52295,4,light
52296,4,light
52296,9,regular
52297,4,heavy
52298,4,regular
52298,9,light
52299,4,regular
52299,9,light
52300,1,heavy
52300,4,light
52301,4,regular
52301,9,light
52302,4,heavy
52303,4,light
52303,9,light
52304,4,regular
52305,4,heavy
52305,9,heavy
52306,4,heavy
52307,4,light
52308,4,heavy
52309,4,light
52309,9,light
52310,1,regular
52310,4,heavy
52311,4,light
52312,4,heavy
52313,4,heavy
52313,9,light
52314,4,regular
52315,4,regular
52316,4,heavy
52317,4,heavy
52318,4,light
52319,4,light
52319,9,heavy
52320,4,regular
52320,9,heavy
52321,4,heavy
52322,4,regular
52323,4,heavy
52324,4,regular
52325,4,light
52325,9,heavy
52326,1,light
52326,4,heavy
52327,4,light
52328,4,light
52329,4,regular
52329,9,regular
52330,4,light
52331,4,regular
52332,4,regular
52333,4,light
52334,4,light
52334,9,heavy
52335,4,light
52336,4,light
52336,9,regular
52337,4,regular
52338,4,regular
52339,4,regular
52340,4,light
52340,9,light
52341,1,light
52341,4,regular
52342,4,heavy
52342,9,heavy
52343,1,regular
52343,4,regular
52344,1,heavy
52344,4,light
52345,4,regular
52346,4,regular
52347,1,regular
52347,4,light
52348,4,light
52349,1,heavy
52349,4,heavy
52350,1,light
52350,4,light
52351,4,regular
52352,4,light
52353,4,heavy
52354,4,heavy
52355,4,regular
52355,9,heavy
52356,1,light
52356,4,light
52357,4,regular
52358,4,light
52359,4,light
52360,4,heavy
52361,4,light
52362,4,regular
52363,4,light
52363,9,light
52364,1,regular
52364,4,heavy
52365,1,light
52365,4,regular
52366,4,regular
52367,1,light
52367,4,light
52368,4,heavy
52368,9,regular
52369,4,regular
52370,4,light
52371,4,regular
52372,4,light
52373,4,light
52373,9,heavy
52374,4,light
52374,9,regular
52375,4,light
52375,9,heavy
52376,4,regular
52377,4,heavy
52378,1,regular
52378,4,light
52379,4,light
52379,9,regular
52380,4,regular
52381,4,regular
52382,4,regular
52383,1,heavy
52383,4,light
52384,4,light
52385,4,heavy
52386,4,regular
52387,4,regular
52388,4,light
52388,9,regular
52389,4,heavy
52390,4,heavy
52390,9,regular
52391,4,regular
52392,4,light
52393,4,light
52393,9,regular
52394,4,regular
52395,4,heavy
52396,4,heavy
52397,4,heavy
52398,1,light
52398,4,light
52399,4,regular
52399,9,heavy
52400,4,regular
